品項	無線耳機		TT-BH092-黑-真無線耳機
品項	無線耳機		TT-BH095-白-真無線耳機
品項	無線耳機		TT-BH095-黑-真無線耳機
品項	無線耳機		TT-BH096-白-真無線耳機
品項	無線耳機		TT-BH096-黑-真無線耳機
品項	無線耳機		TT-BH097-黑-真無線耳機
品項	無線耳機		TT-BH099-黑-真無線耳機
品項	玉井愛文芒果	果-	台南玉井愛文芒果-特級禮盒裝(5斤6粒/箱)
品項	手機殼	膠防	Choetech iPhone14系列多色磁吸矽膠防摔手機殼｜磁吸黑科技 為iPhone14而生｜WitsPer智選家
品項	手機殼	手機殼 	UPRO Ostand Pro MagSafe支架防摔手機殼 iPhone 15系列 - iPhone 15 Plus / Matte Black 霧面黑 / 不加購
品項	平口褲		VICTORYH超細排汗纖維平口褲(M~XL)【愛買】
品項	鏡框		Frames - 鏡腳+鏡框(時尚藍)
品項	鏡框		Frames - 鏡腳+鏡框(經典黑)
品項	藍牙耳罩式耳機	罩式耳機	H3 降噪藍牙耳罩式耳機
品項	滑鼠墊		福利品A級-MC-GLIDE19-黑-電競滑鼠墊
品項	滑鼠墊		福利品A級-MC-GLIDE38-黑-電競滑鼠墊
品項	無線藍牙耳機		Philips TAT1138 半入耳式真無線藍牙耳機丨純粹音質 舒適至上
品項	無線藍牙耳機		【福利品】Philips TAT2236 真無線藍牙耳機｜純淨音質 純粹悅耳
品項	桂圓肉	圓肉(	台南東山去籽窯焙桂圓肉(300g/罐)
品項	水蜜桃		易口舒清爽蜜桃2入組62g【愛買】
品項	水蜜桃		蜜桃2件組(大墩獨)$799
品項	蒲燒鰻	鰻	日式鮮嫩蒲燒鰻
品項	三明治		炸麻糬-奶香芋泥(12入)
品項	三明治		豆沙芋泥(370g/盒)
品項	三明治		豆沙芋泥(370g/盒)(奶素)
品項	麻辣豬腳丁	豬腳丁	大滷桶-麻辣豬腳丁
品項	燒賣	如意燒賣	如意燒賣(30粒/包，共2包)
品項	鮮味巴西蘑菇雞湯	蘑菇雞湯	小農飯盒-鮮味巴西蘑菇雞湯
品項	豬梅花	梅花	御品優質豬梅花
品項	榴槤	王榴槤	水產優 貓山王中王榴槤
品項	池上米餅	米餅	池上農會-池上米餅椒鹽口味150g*20【愛買】
品項	耳機支架		測試測試 ROCCAT Headset Stand 耳機支架
品項	無線藍牙耳機		福利品A級-AK-Liberty 3 Pro-午夜黑-真無線藍牙耳機
品項	集線器		福利品A級-AU-CB-C78-灰-集線器
品項	耳機		福利品A級-TB-SPARK-紫色彗星-電競耳機
品項	Soundbar聲霸		福利品B級-TT-SK023-黑-Soundbar聲霸
品項	集線器		福利品C級-HT-UC001-灰-集線器
品項	集線器		福利品C級-VA-UC016-太空灰-集線器
品項	集線器		福利品C級-VA-UC017-太空灰-集線器
品項	集線器		福利品C級-VA-UC019-太空灰-集線器
品項	集線器		福利品C級-VA-UC020-太空灰-集線器
品項	無線耳機		福利品D級-MS-Inspiration 700 ANC-白-真無線耳機
品項	耳罩式耳機	ATH-S100iS黑藍	鐵三角ATH-S100iS黑藍智慧型專用DJ款可摺      疊耳罩式耳機【愛買】
品項	無線耳機		LB-Track Air+-冰河白-真無線耳機
品項	耳機	Elo 7.1 Air-白	RC-Elo 7.1 Air-白-電競耳機
品項	無線耳機		TS-Apollo Air+-白-真無線耳機
品項	無線耳機		TT-BH080-白-真無線耳機
品項	無線耳機		TT-BH095-白-真無線耳機
品項	無線耳機		TT-BH096-白-真無線耳機
品項	無線耳機		LB-Track Air+-極光黑-真無線耳機
品項	無線耳機		LB-Track Air-極光黑-真無線耳機
品項	無線耳機		LB-Track Air+SE-尊爵黑金-真無線耳機
品項	無線耳機		LB-Track Air-冰河白-真無線耳機
品項	無線耳機		AK-Liberty 2 Pro-雲母黑-真無線耳機
品項	無線耳機		AK-Liberty 2-曜石黑-真無線耳機
品項	無線耳機		LB-Track Air-絲緞粉-真無線耳機
品項	藍牙耳機		｜TaoTronics Duo Free+ 真無線藍牙耳機｜全球首發監聽級IEM旗艦款
品項	藍牙耳機		AK-Liberty 3 Pro-霜花白-真無線藍牙耳機
品項	無線耳機	Liberty Air 2 Pr	AK-Liberty Air 2 Pro-星燦藍-真無線耳機
品項	無線耳機		AK-Liberty Air 2 Pro-星燦藍-真無線耳機+Air 2 Pro保護套-粉
品項	無線耳機		AK-Liberty Air 2 Pro-星燦藍-真無線耳機+Air 2 Pro保護套-藍
品項	無線耳機		AK-Liberty Air 2 Pro-晨曦粉-真無線耳機
品項	無線耳機		AK-Liberty Air 2 Pro-晨曦粉-真無線耳機+Air 2 Pro保護套-藍
品項	無線耳機		AK-Liberty Air 2 Pro-美國隊長-真無線藍牙耳機
品項	藍牙耳機		AK-Liberty Air 2 Pro-美國隊長-真無線藍牙耳機+威秀電影票*2張
品項	藍牙耳機		AK-Liberty Air 2 Pro-鋼鐵人-真無線藍牙耳機
品項	藍牙耳機		AK-Liberty Air 2 Pro-鋼鐵人-真無線藍牙耳機+威秀電影票*2張
品項	藍牙耳機	AK-	AK-Liberty Air 2 Pro-雷神索爾-真無線藍牙耳機
品項	藍牙耳機		AK-Liberty Air 2 Pro-雷神索爾-真無線藍牙耳機+威秀電影票*2張
品項	無線耳機	Libe	AK-Liberty Air 2 Pro-雲母黑-真無線耳機
品項	無線耳機		AK-Liberty Air 2 Pro-雲母黑-真無線耳機+Air 2 Pro保護套-粉
品項	無線耳機		AK-Liberty Air 2 Pro-雲母黑-真無線耳機+Air 2 Pro保護套-藍
品項	無線耳機		AK-Liberty Air 2 Pro-雲母黑-真無線耳機+Air 2 Pro保護套-黑
品項	無線耳機		AK-Liberty Air 2-石英白-真無線耳機
品項	無線耳機		AK-Liberty Air 2-雲母黑-真無線耳機
品項	無線耳機		AK-Life A1-曜岩黑-真無線耳機
品項	無線耳機	Life	AK-Life Dot 2 NC-黑-真無線耳機
品項	藍牙耳機		AK-Life NC-黑-運動藍牙耳機
品項	藍牙耳機		AK-Life Note 3S-暮光白-真無線藍牙耳機
品項	藍牙耳機	Life	AK-Life Note 3S-極夜黑-真無線藍牙耳機
品項	藍牙耳機	L	AK-Life Note 3i-經典白-真無線藍牙耳機
品項	藍牙耳機		AK-Life Note E-沉穩黑-真無線藍牙耳機
品項	藍牙耳機	Life	AK-Life Note E-純淨白-真無線藍牙耳機
品項	耳機	Life	AK-Life A2 NC-黑-降噪耳機
品項	耳機		AK-Life P3-星空黑-降噪耳機
品項	耳機		AK-Life P3-晚霞橘-降噪耳機
品項	耳機		AK-Life P3-晨曦白-降噪耳機
品項	耳機		AK-Life P3-月光藍-降噪耳機
品項	耳機		AK-Life P3-深海藍-降噪耳機
品項	耳機		AK-Life P3-美國隊長-真無線藍牙耳機
品項	藍牙耳機		AK-Life P3-鋼鐵人-真無線藍牙耳機
品項	藍牙耳機		AK-Life P3-雷神索爾-真無線藍牙耳機
品項	耳機	L	AK-Life Q30-午夜藍-降噪耳機
品項	耳機		AK-Life Q30-星空黑-降噪耳機
品項	耳機	Life Q30-櫻花粉-	AK-Life Q30-櫻花粉-降噪耳機
品項	耳機		AK-Life Q35-冰絲墨藍-降噪耳機
品項	耳機	Life Q35-莫蘭迪粉	AK-Life Q35-莫蘭迪粉-降噪耳機
品項	耳機		AK-Life Q35-髮絲紋黑-降噪耳機
品項	耳機	Life Tune-黑	AK-Life Tune-黑-降噪耳機
品項	充電倉		AK-Life P3-月光藍-充電倉
品項	充電倉		AK-Life P3-深海藍-充電倉
品項	充電倉		AK-Life P3-美國隊長-充電倉
品項	充電倉		AK-Life P3-鋼鐵人-充電倉
品項	充電倉		AK-Liberty 3 Pro-薄暮紫-充電倉
品項	充電倉		AK-Liberty 3 Pro-迷霧灰-充電倉
品項	充電倉		AK-Liberty 3 Pro-霜花白-充電倉
品項	充電倉		AK-Liberty Air 2-石英白-充電倉
品項	充電倉	Liberty Air	AK-Liberty Air 2 Pro-石英白-充電倉
品項	充電倉		AK-Liberty Air 2 Pro-美國隊長-充電倉
品項	充電倉	Liberty Air	AK-Liberty Air 2 Pro-星燦藍-充電倉
品項	充電倉	Liberty Air	AK-Liberty Air 2 Pro-鋼鐵人-充電倉
品項	充電倉	Libe	AK-Liberty Air 2 Pro-雲母黑-充電倉
品項	充電倉	Liber	AK-Liberty Air 2 Pro-雷神索爾-充電倉
品項	充電倉	Li	AK-Life A2 NC-黑-充電倉
品項	充電倉	Life	AK-Life Dot 2 NC-黑-充電倉
品項	充電倉		AK-Life P3-星空黑-充電倉
品項	充電倉		AK-Life P3-晚霞橘-充電倉
品項	充電倉		AK-Life P3-晨曦白-充電倉
品項	充電線		AU-CB-AKC1-幻影藍-充電線
品項	充電線		AU-CB-AKC1-搖滾黑-充電線
品項	充電線		AU-CB-AKC1-魔力紅-充電線
品項	充電線		AU-CB-AKC2-幻影藍-充電線
品項	充電線		AU-CB-AKC2-搖滾黑-充電線
品項	充電線		AU-CB-AKC2-魔力紅-充電線
品項	充電線		AU-CB-AKC3-幻影藍-充電線
品項	充電線		AU-CB-AKC3-搖滾黑-充電線
品項	充電線		AU-CB-AKC4-幻影藍-充電線
品項	充電線		AU-CB-AKC4-搖滾黑-充電線
品項	充電線		AU-CB-AKL1-幻影藍-充電線
品項	充電線		AU-CB-AKL1-搖滾黑-充電線
品項	充電線		AU-CB-AKL1-魔力紅-充電線
品項	充電線		AU-CB-AKL2-幻影藍-充電線
品項	充電線		AU-CB-AKL2-搖滾黑-充電線
品項	充電線		AU-CB-AKL2-魔力紅-充電線
品項	充電線		AU-CB-AKL3-搖滾黑-充電線
品項	充電線		AU-CB-AKL4-搖滾黑-充電線
品項	藍芽喇叭	藍芽	AK-Boost-黑-藍芽喇叭
品項	鏡框		AK-Cafe-極簡黑-鏡框
品項	充電線		AK-Frames-黑-充電線
品項	藍牙音樂眼鏡主機	藍牙音樂眼	AK-Frames-黑-藍牙音樂眼鏡主機
品項	鏡框		AK-Harbor-雲海藍-鏡框
品項	藍牙喇叭		AK-ICON-橘-藍牙喇叭
品項	藍牙喇叭		AK-ICON-黑-藍牙喇叭
品項	聲霸		AK-Infini 2-黑-聲霸
品項	鏡框		AK-Landmark-復古綠-鏡框
品項	鏡框		AK-Landmark-經典黑-鏡框
品項	充電倉		AK-Liberty 2 Pro-石英白-充電倉
品項	充電倉		AK-Liberty 2 Pro-雲母黑-充電倉
品項	保護套		AK-Liberty 3 Pro-白-原廠保護套
品項	鏡框		AK-Marina-晨曦粉-鏡框
品項	藍牙喇叭		AK-Mini 3 Pro-灰-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-紅-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-美國隊長-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-藍-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-鋼鐵人-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-雷神索爾-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-黑-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3-黑-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-紅-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-藍-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-黑-藍牙喇叭
品項	行動電源		AK-PCSpeed-黑-行動電源
品項	視訊鏡頭		AK-PowerConf C300-科技黑-視訊鏡頭
品項	無線藍牙耳機		AK-PowerConf H500-黑-真無線藍牙耳機
品項	無線藍牙耳機		AK-PowerConf H700-深藍-真無線藍牙耳機
品項	無線網路通話揚聲器		AK-PowerConf+-黑-無線網路通話揚聲器
品項	鏡框		AK-Promenade-俐落銀-鏡框
品項	藍牙喇叭		AK-Select Pro-黑-藍牙喇叭
品項	藍牙喇叭		AK-Select2-美國隊長-藍牙喇叭
品項	藍牙喇叭		AK-Select2-鋼鐵人-藍牙喇叭
品項	藍牙喇叭		AK-Select2-雷神索爾-藍牙喇叭
品項	藍牙喇叭		AK-Select2-黑-藍牙喇叭
品項	無線耳機		AK-Spirit X2-黑-真無線耳機
品項	鏡框		AK-Tour-天際灰-鏡框
品項	鏡框		AK-Wander-時尚藍-鏡框
品項	帆布袋		AK-Life P3晚霞橘+WitsPer-文青風原創手提帆布袋+折扣$300
品項	帆布袋		AK-Life P3晨曦白+WitsPer-文青風原創手提帆布袋+折扣$300
品項	帆布袋		AK-Life P3深海藍+WitsPer-文青風原創手提帆布袋+折扣$300
品項	保護套		AK-Air 2 Pro-黑-保護套
品項	保護套		AK-Air 2-紅-保護套
品項	保護套		AK-Air 2-藍-保護套
品項	保護套		AK-Air 2-黑-保護套
品項	保護套		AK-Air 2 Pro-白-保護套
品項	保護套		AK-Air 2 Pro-粉-保護套
品項	保護套		AK-Air 2 Pro-藍-保護套
品項	保護套		AK-Air 2 Pro-白-保護套
品項	保護套		AK-Air 2 Pro-粉-保護套
品項	保護套		AK-Air 2 Pro-藍-保護套
品項	保護套		AK-Air 2 Pro-黑-保護套
品項	保護套		AK-Air 2-紅-保護套
品項	保護套		AK-Air 2-藍-保護套
品項	保護套		AK-Air 2-黑-保護套
品項	藍芽喇叭	藍芽	AK-Boost-黑-藍芽喇叭
品項	鏡框		AK-Cafe-極簡黑-鏡框
品項	充電線		AK-Frames-黑-充電線
品項	藍牙音樂眼鏡主機	藍牙音樂眼	AK-Frames-黑-藍牙音樂眼鏡主機
品項	鏡框		AK-Harbor-雲海藍-鏡框
品項	藍牙喇叭		AK-ICON-橘-藍牙喇叭
品項	藍牙喇叭		AK-ICON-黑-藍牙喇叭
品項	聲霸		AK-Infini 2-黑-聲霸
品項	鏡框		AK-Landmark-復古綠-鏡框
品項	鏡框		AK-Landmark-經典黑-鏡框
品項	充電倉		AK-Liberty 2 Pro-石英白-充電倉
品項	充電倉		AK-Liberty 2 Pro-雲母黑-充電倉
品項	保護套		AK-Liberty 3 Pro-黑-原廠保護套
品項	保護套		AK-Liberty 3 Pro-白-原廠保護套
品項	鏡框		AK-Marina-晨曦粉-鏡框
品項	藍牙喇叭		AK-Mini 3 Pro-灰-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-紅-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-美國隊長-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-藍-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-鋼鐵人-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-雷神索爾-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3 Pro-黑-藍牙喇叭
品項	藍牙喇叭		AK-Mini 3-黑-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-紅-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-藍-藍牙喇叭
品項	藍牙喇叭		AK-Motion +-黑-藍牙喇叭
品項	行動電源		AK-PCSpeed-黑-行動電源
品項	視訊鏡頭		AK-PowerConf C300-科技黑-視訊鏡頭
品項	無線藍牙耳機		AK-PowerConf H500-黑-真無線藍牙耳機
品項	無線藍牙耳機		AK-PowerConf H700-深藍-真無線藍牙耳機
品項	無線網路通話揚聲器		AK-PowerConf+-黑-無線網路通話揚聲器
品項	鏡框		AK-Promenade-俐落銀-鏡框
品項	藍牙喇叭		AK-Select Pro-黑-藍牙喇叭
品項	藍牙喇叭		AK-Select2-美國隊長-藍牙喇叭
品項	藍牙喇叭		AK-Select2-鋼鐵人-藍牙喇叭
品項	藍牙喇叭		AK-Select2-雷神索爾-藍牙喇叭
品項	藍牙喇叭		AK-Select2-黑-藍牙喇叭
品項	真無線耳機		AK-Spirit X2-黑-真無線耳機
品項	鏡框		AK-Tour-天際灰-鏡框
品項	鏡框		AK-Wander-時尚藍-鏡框
品項	行動電源		AU-PB-Y36-黑-行動電源
品項		AeroFit 	AeroFit - 韻動白
顏色	黑色	色+	PA-Y30S白色+ AKC3 黑色
顏色	白	色+	PA-B1 白色+ CB-CD45 白
顏色	黑	B1 白色+	PA-B1 白色+ CB-CD45 黑
顏色	黑		MS-Clarity 700db-黑-真真無線耳機
顏色	太空黑		MS-Clarity 8.0 ANC-太空黑-真無線耳機
顏色	流光白		MS-Clarity 8.0 ANC-流光白-真無線耳機
顏色	白		MS-Inspiration 700 ANC-白-真無線耳機
顏色	黑		MS-Inspiration 700 ANC-黑-真無線耳機
顏色	黑	無	MP-H12 IPO-黑-真無線耳機
顏色	黑	無	MP-Mbits S-黑-真無線耳機
顏色	黑	線	MP-M7 ANC-黑-真無線耳機
顏色	紅		MS-ACHIEVE 100 AIRLINKS-紅-真無線耳機
顏色	黑		MS-ACHIEVE 100 AIRLINKS-黑-真無線耳機
顏色	綠	Adventurer	MS-Adventurer Force-綠-藍牙喇叭
顏色	藍		MS-CLARITY 102 AIRLINKS-藍-真無線耳機
顏色	黑		MS-CLARITY 102 AIRLINKS-黑-真無線耳機
顏色	白		MS-CLARITY 550 LT-白-真無線藍牙耳機
顏色	黑		MS-CLARITY 550 LT-黑-真無線藍牙耳機
顏色	綠螢暗夜	Champion AirL	MS-Champion AirLinks-綠螢暗夜-真無線耳機
顏色	金耀黑	Clari	MS-Clarity 101 Plus AirLinks-金耀黑-真無線耳機
顏色	玫瑰曜黑		MS-Clarity 6.0 ANC-玫瑰曜黑-真無線耳機
顏色	茉莉純白		MS-Clarity 6.0 ANC-茉莉純白-真無線耳機
顏色	黑		福利品A級-RC-Syn Buds Core-黑-電競耳機
顏色	曜石黑	Core	LB-Core+ Lightning-曜石黑-有線耳機
顏色	黑灰	灰-Mfi認	ID-L09i-黑灰-Mfi認證充電線
顏色	白		Liberty 3 Pro 薄暮紫+保護套 白
顏色	白		Liberty 3 Pro 迷霧灰+保護套 白
顏色	黑	灰-	ID-L09CC-黑灰-充電線
顏色	紅		ID-CH03-蒙德里安+L09Ci-紅
顏色	紅		ID-CH03-蒙德里安+L09i-紅
顏色	時尚橘	ing	ID-CH05 Lightning-時尚橘+AU-CD21-黑
顏色	時尚橘	ing	ID-CH05 Lightning-時尚橘+AU-CD6-黑
顏色	時尚橘	ing	ID-CH05 Lightning-時尚橘+AU-CL2-黑
顏色	清新白		ID-CH05 Lightning-清新白+AU-CD21-黑
顏色	清新白		ID-CH05 Lightning-清新白+AU-CD6-黑
顏色	清新白		ID-CH05 Lightning-清新白+AU-CL2-黑
顏色	星空黑	 星空黑	Life Q30 - 福利品 - 星空黑-B級－保固6個月， 拆封/接近新品等級/ 有盒裝
顏色	髮絲紋黑	髮絲紋黑-	Life Q35-福利品 - 髮絲紋黑-B級－保固6個月， 拆封/接近新品等級/ 有盒裝
顏色	綠		贈品-夢見健綠-法蘭絨毯
顏色	紅色		許氏花旗參 紅色紙提袋
顏色	黑		福利品A級-MS-Clarity 700db-黑-真真無線耳機
顏色	黑	A級-MS-ICON ANC-黑	福利品A級-MS-ICON ANC-黑-降噪耳機
顏色	黑		福利品C級-AK-Life Dot 2 NC-黑-真無線耳機
顏色	白	D	福利品D級-MS-Inspiration 700 ANC-白-真無線耳機
顏色	時尚金	(	(*)2007XMAS金漾幻彩眼線液01時尚金
顏色	金沙		(*)2007夏妝-艷陽珠光雙效蜜彩-02金沙
顏色	香檳金		(*)2008X'MAS晶鑽聖誕亮眼筆-02-香檳金3ML
顏色	石英白		福利品A級-AK-Liberty 2 Pro-石英白-真無線耳機
顏色	雲母黑		福利品A級-AK-Liberty 2 Pro-雲母黑-真無線耳機
顏色	雲母黑		福利品A級-AK-Liberty Air 2-雲母黑-真無線耳機
顏色	石墨黑	BEANS PRO 2-石墨	TC-BEANS PRO 2-石墨黑-真無線耳機
顏色	純粹黑-	純粹黑	TC-CARGO 02-純粹黑-真無線耳機
顏色	消光黑		EF-CutMeet 250-消光黑-真無線耳機
顏色	消光黑		EF-CutMeet 300-消光黑-真無線耳機
顏色	太空灰		EF-CutMeet 300-太空灰-真無線耳機
顏色	玫瑰金		EF-CutMeet 300-玫瑰金-真無線耳機
顏色	青峰綠		EF-CutMeet 300-青峰綠-真無線耳機
顏色	暮光灰		EM-Luna-暮光灰-藍牙會議麥克風揚聲器
顏色	黑		AK-Infini 2-黑-聲霸
顏色	復古綠		AK-Landmark-復古綠-鏡框
顏色	經典黑		AK-Landmark-經典黑-鏡框
顏色	石英白		AK-Liberty 2 Pro-石英白-充電倉
顏色	雲母黑		AK-Liberty 2 Pro-雲母黑-充電倉
顏色	雲母黑		AK-Liberty 2 Pro-雲母黑-單耳右耳
顏色	黑		AK-Liberty 3 Pro-黑-原廠保護套
顏色	白		AK-Liberty 3 Pro-白-原廠保護套
顏色	搖滾黑	Air 2 Pro-美	AK-Air 2 Pro-美國隊長+AU-PA-B1-黑+AU-CB-CD45-搖滾黑
顏色	搖滾黑	Air 2 Pro-	AK-Air 2 Pro-鋼鐵人+AU-PA-B1-黑+AU-CB-CD45-搖滾黑
顏色	搖滾黑	Air 2 Pro-雷	AK-Air 2 Pro-雷神索爾+AU-PA-B1-黑+AU-CB-CD45-搖滾黑
顏色	藍		AU-PA-B1-白+AKC3-藍
顏色	黑		AU-PA-B1-白+AKC3-黑
顏色	黑		AU-PA-B1-白+AKC4-黑
顏色	黑		AU-PA-B1-白+CD21-黑
顏色	黑		AU-PA-B1-白+CD6-黑
顏色	黑		AU-PA-B1-白+CL2-黑
顏色	藍		AU-PA-B1-黑+AKC3-藍
顏色	藍		AU-PA-B1-黑+AKC4-藍
顏色	紅		AU-PA-B3-白+AKC2-紅
顏色	藍		AU-PA-B3-白+AKC2-藍
顏色	黑		AU-PA-B3-白+AKC2-黑
顏色	藍		AU-PA-B3-白+AKC3-藍
顏色	黑		AU-PA-B3-白+AKC3-黑
顏色	藍		AU-PA-B3-白+AKC4-藍
顏色	黑		AU-PA-B3-白+AKC4-黑
顏色	紅		AU-PA-B3-白+AKL2-紅
顏色	黑		AU-PA-B3-白+AKL2-黑
顏色	黑		AU-PA-B3-白+AKL3-黑
顏色	黑		AU-PA-B3-白+AKL4-黑
顏色	黑		AU-PA-B3-白+CD21-黑
顏色	黑		AU-PA-B3-白+CD6-黑
顏色	黑		AU-PA-B3-白+CL2-黑
顏色	紅	PA-B3-黑+	AU-PA-B3-黑+AKC1-紅
顏色	紅	PA-B3-黑+	AU-PA-B3-黑+AKC2-紅
顏色	藍		AU-PA-B3-黑+AKC2-藍
